"","Crosssect","Comp","Chat","Date","Period","Subject","Groupe","ID","Inv","OtherInv","Payoff","OtherPayoff","Time","Market","Session","Treat","Pair","PairAvePay","PairAveCho","PairAbsDif","Linv","Lotherinv","LLotherinv","DegCoopPair","DegCoopInd","ZeroCho","AveCho","AvePay","JPM","JPMother","JPMpair","NumbLast7pair","JPMabel","Great24","Great24other","Great24pair","NumbAllJPMpair","JPMOnceabel","NumbJPMsubAll","JPMSubAllabel","NumbJPMsub1","JPMSub1abel","NumbJPMsub15","JPMSub15abel","NumbJPMsub115","JPMSub115abel","NumbJPMsub110","JPMSub110abel","NumbJPMsub1630","JPMSub1630abel","NumFirst10","Event","Early","NotAtAll","DLotherinv","DInv","CompDLotherinv"
"3297",791,0,0,"160512_1252",1,9,5,1,28,18,19.2246377680868,62.7818777126083,58,0,8,1,795,41.0032577403475,23,10,999,999,999,0.782608695652174,1.21739130434783,0,13.3733333333333,22.7116595058114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,999,999
"3298",791,0,0,"160512_1252",20,9,5,1,14,9,15.905567209012,25.6620616611618,-51,0,8,1,795,20.7838144350869,11.5,5,10,8.5,10,-0.217391304347826,0,0,13.3733333333333,22.7116595058114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,4,0
"3299",791,0,0,"160512_1252",21,9,5,1,10,5,4.23037164729215,9.80525722288161,-33,0,8,1,795,7.01781443508688,7.5,5,14,9,8.5,-0.565217391304348,-0.347826086956522,0,13.3733333333333,22.7116595058114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,-4,0
"3300",791,0,0,"160512_1252",24,9,5,1,11,10,16.8564033541025,18.5986218007044,-9,0,8,1,795,17.7275125774035,10.5,1,16,7,13.5,-0.304347826086957,-0.260869565217391,0,13.3733333333333,22.7116595058114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.5,-5,0
"3301",792,0,0,"160512_1252",11,8,4,2,10,14,26.3978794631435,18.1745230137677,9,0,8,1,796,22.2862012384556,12,4,20,10,15,-0.173913043478261,-0.347826086956522,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,-10,0
"3302",792,0,0,"160512_1252",10,8,4,2,20,10,16.3958555212075,43.2266599594876,19,0,8,1,796,29.8112577403475,15,10,5,15,12.5,0.0869565217391304,0.521739130434783,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,15,0
"3303",792,0,0,"160512_1252",6,8,4,2,20,15,26.9683605515918,42.997268318582,6,0,8,1,796,34.9828144350869,17.5,5,18,10,25,0.304347826086957,0.521739130434783,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-15,2,0
"3304",792,0,0,"160512_1252",9,8,4,2,5,15,24.0171488637872,7.64036661690786,5,0,8,1,796,15.8287577403475,10,10,14,12.5,20.1,-0.347826086956522,-0.782608695652174,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7.6,-9,0
"3305",792,0,0,"160512_1252",12,8,4,2,6,20,40.466902064285,8.75802827787728,9,0,8,1,796,24.6124651710812,13,14,10,14,10,-0.0869565217391304,-0.695652173913043,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-4,0
"3306",792,0,0,"160512_1252",13,8,4,2,14,23,51.8173977571988,21.0836397821642,16,0,8,1,796,36.4505187696815,18.5,9,6,20,14,0.391304347826087,0,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,0
"3307",792,0,0,"160512_1252",8,8,4,2,14,12.5,24.0462610488111,27.5220455495046,40,0,8,1,796,25.7841532991578,13.25,1.5,8,20.1,15,-0.0652173913043478,0,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1,6,0
"3308",792,0,0,"160512_1252",4,8,4,2,20,25,51.5307738664322,30.2748550037415,33,0,8,1,796,40.9028144350869,22.5,5,18,25.5,6,0.739130434782609,0.521739130434783,0,13.1333333333333,36.9764648696579,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.5,2,0
"3309",792,0,0,"160512_1252",5,8,4,2,18,10,17.6428049538224,37.4348049538224,48,0,8,1,796,27.5388049538224,14,8,20,25,25.5,0,0.347826086956522,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,-2,0
"3310",792,0,0,"160512_1252",30,8,4,2,12,25,58.4172285631568,14.0240225992179,42,0,8,1,796,36.2206255811873,18.5,13,10,16,12.5,0.391304347826087,-0.173913043478261,0,13.1333333333333,36.9764648696579,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,2,0
"3311",792,0,0,"160512_1252",14,8,4,2,14,25,57.676705291618,17.813338440023,19,0,8,1,796,37.7450218658205,19.5,11,14,23,20,0.478260869565217,0,0,13.1333333333333,36.9764648696579,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
"3312",792,0,0,"160512_1252",7,8,4,2,8,20.1,42.4778932919008,12.4159996233848,6,0,8,1,796,27.4469464576428,14.05,12.1,20,15,10,0.00434782608695658,-0.521739130434783,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-12,0
"3313",792,0,0,"160512_1252",28,8,4,2,18,12.5,23.0292914407963,38.0737194921139,48,0,8,1,796,30.5515054664551,15.25,5.5,12,15,22,0.108695652173913,0.347826086956522,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7,6,0
"3314",792,0,0,"160512_1252",29,8,4,2,10,16,31.8252114550411,18.2356941180092,57,0,8,1,796,25.0304527865251,13,6,18,12.5,15,-0.0869565217391304,-0.347826086956522,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.5,-8,0
"3315",792,0,0,"160512_1252",3,8,4,2,18,25.5,55.6297328776972,24.9219320801938,24,0,8,1,796,40.2758324789455,21.75,7.5,18,6,4,0.673913043478261,0.347826086956522,0,13.1333333333333,36.9764648696579,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"3316",792,0,0,"160512_1252",26,8,4,2,10,22,49.2007764720366,14.4948458201642,55,0,8,1,796,31.8478111461004,16,12,10,24,28,0.173913043478261,-0.347826086956522,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,0,0
"3317",792,0,0,"160512_1252",15,8,4,2,10,25,58.5036915662674,10.4169682652965,38,0,8,1,796,34.4603299157819,17.5,15,14,25,23,0.304347826086957,-0.347826086956522,0,13.1333333333333,36.9764648696579,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-4,0
"3318",792,0,0,"160512_1252",27,8,4,2,12,15,29.9728028637603,22.8644235295023,39,0,8,1,796,26.4186131966313,13.5,3,10,22,24,-0.0434782608695652,-0.173913043478261,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,2,0
"3319",792,0,0,"160512_1252",2,8,4,2,18,6,9.61677647203666,34.2868458201642,61,0,8,1,796,21.9518111461004,12,12,28,4,999,-0.173913043478261,0.347826086956522,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,-10,999
"3320",792,0,0,"160512_1252",1,8,4,2,28,4,-3.98668606747061,65.4251752362742,44,0,8,1,796,30.7192445844018,16,24,999,999,999,0.173913043478261,1.21739130434783,0,13.1333333333333,36.9764648696579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,999,999
"3321",792,0,0,"160512_1252",22,8,4,2,15,19,40.3211839014237,27.9162185754875,59,0,8,1,796,34.1187012384556,17,4,18,25,28,0.260869565217391,0.0869565217391304,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0
"3322",792,0,0,"160512_1252",23,8,4,2,10,20,43.2266599594876,16.3958555212075,63,0,8,1,796,29.8112577403475,15,10,15,19,25,0.0869565217391304,-0.347826086956522,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,-5,0
"3323",792,0,0,"160512_1252",16,8,4,2,10,10,16.09,16.09,26,0,8,1,796,16.09,10,0,10,25,25,-0.347826086956522,-0.347826086956522,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3324",792,0,0,"160512_1252",21,8,4,2,18,25,54.2334779432557,25.9387546422849,-25,0,8,1,796,40.0861162927703,21.5,7,13,28,15,0.652173913043478,0.347826086956522,0,13.1333333333333,36.9764648696579,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5,0
"3325",792,0,0,"160512_1252",17,8,4,2,2,10,4.07223075132588,-2.33862084368105,-18,0,8,1,796,0.866804953822416,6,8,10,10,25,-0.695652173913043,-1.04347826086957,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-15,-8,0
"3326",792,0,0,"160512_1252",19,8,4,2,12,15,29.9728028637603,22.8644235295023,40,0,8,1,796,26.4186131966313,13.5,3,8,18.9,10,-0.0434782608695652,-0.173913043478261,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.9,4,0
"3327",792,0,0,"160512_1252",24,8,4,2,11,28,68.1096456185641,6.5026241206446,51,0,8,1,796,37.3061348696044,19.5,17,10,20,19,0.478260869565217,-0.260869565217391,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"3328",792,0,0,"160512_1252",25,8,4,2,10,24,55.3571544914695,11.9397758506928,44,0,8,1,796,33.6484651710811,17,14,11,28,20,0.260869565217391,-0.347826086956522,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,-1,0
"3329",792,0,0,"160512_1252",20,8,4,2,13,28,67.4050015523977,9.90965827916614,57,0,8,1,796,38.6573299157819,20.5,15,12,15,18.9,0.565217391304348,-0.0869565217391304,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.9,1,0
"3330",792,0,0,"160512_1252",18,8,4,2,8,18.9,38.8589806909324,13.1458179516814,48,0,8,1,796,26.0023993213069,13.45,10.9,2,10,10,-0.0478260869565218,-0.521739130434783,0,13.1333333333333,36.9764648696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0
"3331",793,0,0,"160512_1252",13,7,4,1,23,14,21.0836397821642,51.8173977571988,16,0,8,1,796,36.4505187696815,18.5,9,20,6,10,0.391304347826087,0.782608695652174,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,-4,3,0
"3332",793,0,0,"160512_1252",11,7,4,1,14,10,18.1745230137677,26.3978794631435,21,0,8,1,796,22.2862012384556,12,4,10,20,5,-0.173913043478261,0,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,15,4,0
"3333",793,0,0,"160512_1252",6,7,4,1,15,20,42.997268318582,26.9683605515918,45,0,8,1,796,34.9828144350869,17.5,5,10,18,20,0.304347826086957,0.0869565217391304,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,-2,5,0
"3334",793,0,0,"160512_1252",7,7,4,1,20.1,8,12.4159996233848,42.4778932919008,29,0,8,1,796,27.4469464576428,14.05,12.1,15,20,18,0.00434782608695658,0.530434782608696,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,2,5.1,0
"3335",793,0,0,"160512_1252",12,7,4,1,20,6,8.75802827787728,40.466902064285,16,0,8,1,796,24.6124651710812,13,14,14,10,20,-0.0869565217391304,0.521739130434783,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,-10,6,0
"3336",793,0,0,"160512_1252",14,7,4,1,25,14,17.813338440023,57.676705291618,1,0,8,1,796,37.7450218658205,19.5,11,23,14,6,0.478260869565217,0.956521739130435,0,17.95,21.9483221375728,1,0,0,0,0,1,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,8,2,0
"3337",793,0,0,"160512_1252",10,7,4,1,10,20,43.2266599594876,16.3958555212075,48,0,8,1,796,29.8112577403475,15,10,15,5,14,0.0869565217391304,-0.347826086956522,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,-9,-5,0
"3338",793,0,0,"160512_1252",15,7,4,1,25,10,10.4169682652965,58.5036915662674,46,0,8,1,796,34.4603299157819,17.5,15,25,14,14,0.304347826086957,0.956521739130435,0,17.95,21.9483221375728,1,0,0,0,0,1,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,0,0,0
"3339",793,0,0,"160512_1252",8,7,4,1,12.5,14,27.5220455495046,24.0462610488111,14,0,8,1,796,25.7841532991578,13.25,1.5,20.1,8,20,-0.0652173913043478,-0.130434782608696,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,-12,-7.6,0
"3340",793,0,0,"160512_1252",9,7,4,1,15,5,7.64036661690786,24.0171488637872,54,0,8,1,796,15.8287577403475,10,10,12.5,14,8,-0.347826086956522,0.0869565217391304,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,6,2.5,0
"3341",793,0,0,"160512_1252",30,7,4,1,25,12,14.0240225992179,58.4172285631568,48,0,8,1,796,36.2206255811873,18.5,13,16,10,18,0.391304347826087,0.956521739130435,0,17.95,21.9483221375728,1,0,0,0,0,1,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,-8,9,0
"3342",793,0,0,"160512_1252",29,7,4,1,16,10,18.2356941180092,31.8252114550411,39,0,8,1,796,25.0304527865251,13,6,12.5,18,12,-0.0869565217391304,0.173913043478261,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,6,3.5,0
"3343",793,0,0,"160512_1252",4,7,4,1,25,20,30.2748550037415,51.5307738664322,22,0,8,1,796,40.9028144350869,22.5,5,25.5,18,18,0.739130434782609,0.956521739130435,0,17.95,21.9483221375728,1,0,0,0,0,1,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,0,-0.5,0
"3344",793,0,0,"160512_1252",16,7,4,1,10,10,16.09,16.09,23,0,8,1,796,16.09,10,0,25,10,14,-0.347826086956522,-0.347826086956522,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,-4,-15,0
"3345",793,0,0,"160512_1252",5,7,4,1,10,18,37.4348049538224,17.6428049538224,31,0,8,1,796,27.5388049538224,14,8,25,20,18,0,-0.347826086956522,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,2,-15,0
"3346",793,0,0,"160512_1252",28,7,4,1,12.5,18,38.0737194921139,23.0292914407963,32,0,8,1,796,30.5515054664551,15.25,5.5,15,12,10,0.108695652173913,-0.130434782608696,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,2,-2.5,0
"3347",793,0,0,"160512_1252",2,7,4,1,6,18,34.2868458201642,9.61677647203666,17,0,8,1,796,21.9518111461004,12,12,4,28,999,-0.173913043478261,-0.695652173913043,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,999,2,999
"3348",793,0,0,"160512_1252",3,7,4,1,25.5,18,24.9219320801938,55.6297328776972,28,0,8,1,796,40.2758324789455,21.75,7.5,6,18,28,0.673913043478261,1,0,17.95,21.9483221375728,1,0,0,0,0,1,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,-10,19.5,0
"3349",793,0,0,"160512_1252",24,7,4,1,28,11,6.5026241206446,68.1096456185641,40,0,8,1,796,37.3061348696044,19.5,17,20,10,15,0.478260869565217,1.21739130434783,0,17.95,21.9483221375728,0,0,0,0,0,1,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,-5,8,0
"3350",793,0,0,"160512_1252",17,7,4,1,10,2,-2.33862084368105,4.07223075132588,37,0,8,1,796,0.866804953822416,6,8,10,10,10,-0.695652173913043,-0.347826086956522,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,0,0,0
"3351",793,0,0,"160512_1252",1,7,4,1,4,28,65.4251752362742,-3.98668606747061,-6,0,8,1,796,30.7192445844018,16,24,999,999,999,0.173913043478261,-0.869565217391304,0,17.95,21.9483221375728,0,0,0,0,0,0,1,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,999,999,999
"3352",793,0,0,"160512_1252",26,7,4,1,22,10,14.4948458201642,49.2007764720366,51,0,8,1,796,31.8478111461004,16,12,24,10,11,0.173913043478261,0.695652173913043,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,-1,-2,0
"3353",793,0,0,"160512_1252",27,7,4,1,15,12,22.8644235295023,29.9728028637603,27,0,8,1,796,26.4186131966313,13.5,3,22,10,10,-0.0434782608695652,0.0869565217391304,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,0,-7,0
"3354",793,0,0,"160512_1252",23,7,4,1,20,10,16.3958555212075,43.2266599594876,30,0,8,1,796,29.8112577403475,15,10,19,15,18,0.0869565217391304,0.521739130434783,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,-3,1,0
"3355",793,0,0,"160512_1252",18,7,4,1,18.9,8,13.1458179516814,38.8589806909324,43,0,8,1,796,26.0023993213069,13.45,10.9,10,2,10,-0.0478260869565218,0.426086956521739,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,-8,8.9,0
"3356",793,0,0,"160512_1252",19,7,4,1,15,12,22.8644235295023,29.9728028637603,45,0,8,1,796,26.4186131966313,13.5,3,18.9,8,2,-0.0434782608695652,0.0869565217391304,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,6,-3.9,0
"3357",793,0,0,"160512_1252",22,7,4,1,19,15,27.9162185754875,40.3211839014237,41,0,8,1,796,34.1187012384556,17,4,25,18,13,0.260869565217391,0.434782608695652,0,17.95,21.9483221375728,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,5,-6,0
"3358",793,0,0,"160512_1252",25,7,4,1,24,10,11.9397758506928,55.3571544914695,32,0,8,1,796,33.6484651710811,17,14,28,11,10,0.260869565217391,0.869565217391304,0,17.95,21.9483221375728,0,0,0,0,0,1,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,1,-4,0
"3359",793,0,0,"160512_1252",21,7,4,1,25,18,25.9387546422849,54.2334779432557,38,0,8,1,796,40.0861162927703,21.5,7,28,13,12,0.652173913043478,0.956521739130435,0,17.95,21.9483221375728,1,0,0,0,0,1,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,1,-3,0
"3360",793,0,0,"160512_1252",20,7,4,1,28,13,9.90965827916614,67.4050015523977,43,0,8,1,796,38.6573299157819,20.5,15,15,12,8,0.565217391304348,1.21739130434783,0,17.95,21.9483221375728,0,0,0,0,0,1,0,0,0,0,6,1,0,0,2,1,4,1,2,1,2,1,0,0,0,1,4,13,0
"3361",794,0,0,"160512_1252",7,6,3,2,10,2,-2.33862084368105,4.07223075132588,46,0,8,1,797,0.866804953822416,6,8,4,18,2,-0.695652173913043,-0.347826086956522,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,16,6,0
"3362",794,0,0,"160512_1252",10,6,3,2,14,18,37.9665230137677,26.3978794631435,42,0,8,1,797,32.1822012384556,16,4,22,14,16,0.173913043478261,0,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-2,-8,0
"3363",794,0,0,"160512_1252",11,6,3,2,12,6,8.26865944394536,16.8402461291049,22,0,8,1,797,12.5544527865251,9,6,14,18,14,-0.434782608695652,-0.173913043478261,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,-2,0
"3364",794,0,0,"160512_1252",30,6,3,2,2,0,-22.3899039206219,-22.8779954601503,43,0,8,1,797,-22.6339496903861,1,2,6,14,6,-1.1304347826087,-1.04347826086957,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8,-4,0
"3365",794,0,0,"160512_1252",14,6,3,2,2,10,4.07223075132588,-2.33862084368105,44,0,8,1,797,0.866804953822416,6,8,2,16,10,-0.695652173913043,-1.04347826086957,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,0
"3366",794,0,0,"160512_1252",6,6,3,2,4,18,31.7317758506928,5.87715449146952,7,0,8,1,797,18.8044651710812,11,14,20,2,14,-0.260869565217391,-0.869565217391304,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-12,-16,0
"3367",794,0,0,"160512_1252",8,6,3,2,0,16,18.0793585115449,-1.43291888096552,23,0,8,1,797,8.32321981528968,8,16,10,2,18,-0.521739130434783,-1.21739130434783,1,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-16,-10,0
"3368",794,0,0,"160512_1252",13,6,3,2,2,16,22.1366496371006,2.13628070506175,15,0,8,1,797,12.1364651710812,9,14,14,10,6,-0.434782608695652,-1.04347826086957,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,-12,0
"3369",794,0,0,"160512_1252",5,6,3,2,20,2,1.84924706208246,35.0909030953695,49,0,8,1,797,18.470075078726,11,18,8,14,12,-0.260869565217391,0.521739130434783,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,12,0
"3370",794,0,0,"160512_1252",29,6,3,2,6,14,22.4735178525741,9.37209205507069,35,0,8,1,797,15.9228049538224,10,8,4,6,14,-0.347826086956522,-0.695652173913043,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-8,2,0
"3371",794,0,0,"160512_1252",15,6,3,2,22,16,26.7362461291048,47.8526594439454,16,0,8,1,797,37.2944527865251,19,6,2,10,16,0.434782608695652,0.695652173913043,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-6,20,0
"3372",794,0,0,"160512_1252",9,6,3,2,22,14,22.4735178525741,48.9560920550707,36,0,8,1,797,35.7148049538224,18,8,0,16,2,0.347826086956522,0.695652173913043,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,14,22,0
"3373",794,0,0,"160512_1252",12,6,3,2,14,10,18.1745230137677,26.3978794631435,34,0,8,1,797,22.2862012384556,12,4,12,6,18,-0.173913043478261,0,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-12,2,0
"3374",794,0,0,"160512_1252",28,6,3,2,4,6,-2.68567368483825,-3.87022569593395,21,0,8,1,797,-3.2779496903861,5,2,6,14,14,-0.782608695652174,-0.869565217391304,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,-2,0
"3375",794,0,0,"160512_1252",4,6,3,2,8,14,24.762728792073,13.6821767809773,34,0,8,1,797,19.2224527865251,11,6,12,12,16,-0.260869565217391,-0.521739130434783,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-4,-4,0
"3376",794,0,0,"160512_1252",3,6,3,2,12,12,22.328,22.328,25,0,8,1,797,22.328,12,0,6,16,10,-0.173913043478261,-0.173913043478261,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,6,0
"3377",794,0,0,"160512_1252",16,6,3,2,16,18,37.251291641098,31.0488089781299,35,0,8,1,797,34.1500503096139,17,2,22,16,10,0.260869565217391,0.173913043478261,0,10.3333333333333,18.6989065151331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,-6,0
