"","Subject","Comp","Period","Inv","OtherInv","Payoff","OtherPayoff"
"875",799,0,7,14,14,27.706,27.706
"876",799,0,10,20,22,43.68361341641,35.8084872028178
"877",799,0,11,18,0,-1.05530494901324,24.6594551064652
"878",799,0,13,18,24,51.4751421069135,27.8497634661367
"879",799,0,14,18,20,40.897452528754,33.8586480904738
"880",799,0,16,18,28,62.7818777126083,19.2246377680868
"881",799,0,19,10,28,68.2166950509867,4.86745510646527
"882",799,0,20,12,4,3.94673560569482,13.70287430195
"883",799,0,22,18,2,2.31979401778622,28.5226456127931
"884",799,0,23,18,10,17.6428049538224,37.4348049538224
"885",799,0,2,28,4,-3.98668606747061,65.4251752362742
"886",799,0,28,18,28,62.7818777126083,19.2246377680868
"887",799,0,5,10,10,16.09,16.09
"888",799,0,6,12,12,22.328,22.328
"889",799,0,8,16,28,65.1216724498452,15.3619498423557
"890",799,0,9,18,20,40.897452528754,33.8586480904738
"891",799,0,12,0,0,-28,-28
"892",799,0,21,8,2,-5.13837523011844,-1.58471919683134
"893",799,0,15,18,18,35.882,35.882
"894",799,0,17,18,4,5.87715449146952,31.7317758506928
"895",799,0,18,20,8,12.4858111461005,42.1738111461004
"896",799,0,29,10,0,-6.49012228739172,-0.567362231913221
"897",799,0,26,18,6,9.61677647203666,34.2868458201642
"898",799,0,24,10,6,6.5111665643918,11.3892359125194
"899",799,0,3,8,6,4.09961341641002,6.12048720281778
"900",799,0,25,20,0,-1.3317512854892,31.4218132082695
"901",1086,0,6,2,12,9.91144220636694,-0.192926725671888
"902",1086,0,28,5,10,9.80525722288161,4.23037164729215
"903",1086,0,7,28,2.1,-6.44852928692618,63.3140133829767
"904",1086,0,5,5,1.5,-11.7406450772929,-10.948296776322
"905",1086,0,2,4,19.5,36.4953064819339,5.439986960436
"906",1086,0,13,0.5,2,-21.4626784449476,-21.1750149567368
"907",1086,0,14,5.5,2,-9.55784046564238,-8.39960138797248
"908",1086,0,16,1.2,2.8,-17.4966600625961,-17.4407155410982
"909",1086,0,10,12,2.2,0.21283773965501,10.3200181280045
"910",1086,0,19,5,4,-5.74535531441345,-5.2576195307796
"911",1086,0,22,1,4.5,-13.5507421646715,-13.9771996889433
"912",1086,0,23,3.5,0,-18.6115589122443,-18.9168829413705
"913",1086,0,25,3,1.7,-15.7355220833005,-15.6858454050758
"914",1086,0,26,0.3,10,0.170273057684945,-5.87901624189897
"915",1086,0,3,12,0,-4.15032755015476,5.46594984235564
"916",1086,0,29,9,0,-7.90529225667079,-3.51567020396622
"917",1086,0,8,2.2,3,-14.4337787743175,-14.506165126606
"918",1086,0,9,4.9,1.2,-12.6510357245004,-11.9681299061925
"919",1086,0,11,4,12,13.70287430195,3.94673560569482
"920",1086,0,12,3.9,2.2,-12.4382524203747,-12.1244848822332
"921",1086,0,15,3.5,3,-11.3697181628613,-11.2565255484369
"922",1086,0,17,1.3,1.8,-19.7909847370638,-19.7264589742344
"923",1086,0,18,4,2.8,-10.7555102657928,-10.4462135112852
"924",1086,0,20,5.7,4.5,-3.19934731849739,-2.46352645858061
"925",1086,0,21,5.6,5.5,-0.910458386708629,-0.839731361743306
"926",1086,0,24,0.2,2.9,-19.9513328703681,-19.6028937510893
"927",1086,0,1,2,18,28.5226456127931,2.31979401778622
"928",1086,0,27,5.8,10,11.0855213799604,6.05136235083419
"929",1086,0,4,2,2.5,-16.2015456593939,-16.2101980519043
"930",1086,0,30,9,0,-7.90529225667079,-3.51567020396622
"931",1087,0,29,0,9,-3.51567020396622,-7.90529225667079
"932",1087,0,28,10,5,4.23037164729215,9.80525722288161
"933",1087,0,27,10,5.8,6.05136235083419,11.0855213799604
"934",1087,0,6,12,2,-0.192926725671888,9.91144220636694
"935",1087,0,4,2.5,2,-16.2101980519043,-16.2015456593939
"936",1087,0,7,2.1,28,63.3140133829767,-6.44852928692618
"937",1087,0,30,0,9,-3.51567020396622,-7.90529225667079
"938",1087,0,5,1.5,5,-10.948296776322,-11.7406450772929
"939",1087,0,14,2,5.5,-8.39960138797248,-9.55784046564238
"940",1087,0,15,3,3.5,-11.2565255484369,-11.3697181628613
"941",1087,0,2,19.5,4,5.439986960436,36.4953064819339
"942",1087,0,13,2,0.5,-21.1750149567368,-21.4626784449476
"943",1087,0,22,4.5,1,-13.9771996889433,-13.5507421646715
"944",1087,0,23,0,3.5,-18.9168829413705,-18.6115589122443
"945",1087,0,24,2.9,0.2,-19.6028937510893,-19.9513328703681
"946",1087,0,1,18,2,2.31979401778622,28.5226456127931
"947",1087,0,3,0,12,5.46594984235564,-4.15032755015476
"948",1087,0,11,12,4,3.94673560569482,13.70287430195
"949",1087,0,12,2.2,3.9,-12.1244848822332,-12.4382524203747
"950",1087,0,8,3,2.2,-14.506165126606,-14.4337787743175
"951",1087,0,10,2.2,12,10.3200181280045,0.21283773965501
"952",1087,0,19,4,5,-5.2576195307796,-5.74535531441345
"953",1087,0,20,4.5,5.7,-2.46352645858061,-3.19934731849739
"954",1087,0,16,2.8,1.2,-17.4407155410982,-17.4966600625961
"955",1087,0,17,1.8,1.3,-19.7264589742344,-19.7909847370638
"956",1087,0,26,10,0.3,-5.87901624189897,0.170273057684945
"957",1087,0,18,2.8,4,-10.4462135112852,-10.7555102657928
"958",1087,0,21,5.5,5.6,-0.839731361743306,-0.910458386708629
"959",1087,0,25,1.7,3,-15.6858454050758,-15.7355220833005
"960",1087,0,9,1.2,4.9,-11.9681299061925,-12.6510357245004
"961",1088,0,7,4,18,31.7317758506928,5.87715449146952
"962",1088,0,29,6,12,16.8402461291049,8.26865944394536
"963",1088,0,2,8,10,14.0666480904738,11.209452528754
"964",1088,0,6,0,4.5,-16.2191845412828,-16.2970560738764
"965",1088,0,28,10,16,31.8252114550411,18.2356941180092
"966",1088,0,1,5,10,9.80525722288161,4.23037164729215
"967",1088,0,5,15,0,-1.86699844760225,14.8576582791661
"968",1088,0,27,13,20,43.5795701762654,22.6026624092752
"969",1088,0,9,5,20,39.3681749227167,6.96248490884714
"970",1088,0,30,2,6,-7.05940763810473,-8.59218988498406
"971",1088,0,8,4.1,9,5.49051618248656,1.00039778442831
"972",1088,0,4,9.8,28,68.2184831294184,4.54588914883591
"973",1088,0,16,12,9,15.0932855267284,20.3199408665342
"974",1088,0,26,11,12,21.8221620226184,19.8708631321885
"975",1088,0,3,9,28,68.1602294163023,3.27785146900689
"976",1088,0,14,12,10,17.4592916410979,21.1528089781298
"977",1088,0,23,16,10,18.2356941180092,31.8252114550411
"978",1088,0,25,12,11,19.8708631321885,21.8221620226184
"979",1088,0,10,6,16,28.2890510829273,9.82146439776778
"980",1088,0,13,9,9,12.6485,12.6485
"981",1088,0,12,8,10,14.0666480904738,11.209452528754
"982",1088,0,15,10,14,26.3978794631435,18.1745230137677
"983",1088,0,17,9,16.9,33.7318788149742,15.9216010965276
"984",1088,0,19,10,14.1,26.6649173519499,18.1931155003549
"985",1088,0,22,10,14,26.3978794631435,18.1745230137677
"986",1088,0,21,14,12,22.8491307534419,27.3789698657859
"987",1088,0,24,10,10,16.09,16.09
"988",1088,0,11,7,12,18.1636594420217,10.4979694281521
"989",1088,0,20,12,22.2,49.9934903699785,18.1475667361366
"990",1088,0,18,17,3.5,5.03351596618004,27.8478184973867
"991",1089,0,30,6,2,-8.59218988498406,-7.05940763810473
"992",1089,0,6,4.5,0,-16.2970560738764,-16.2191845412828
"993",1089,0,4,28,9.8,4.54588914883591,68.2184831294184
"994",1089,0,7,18,4,5.87715449146952,31.7317758506928
"995",1089,0,5,0,15,14.8576582791661,-1.86699844760225
"996",1089,0,29,12,6,8.26865944394536,16.8402461291049
"997",1089,0,2,10,8,11.209452528754,14.0666480904738
"998",1089,0,3,28,9,3.27785146900689,68.1602294163023
"999",1089,0,13,9,9,12.6485,12.6485
"1000",1089,0,28,16,10,18.2356941180092,31.8252114550411
"1001",1089,0,27,20,13,22.6026624092752,43.5795701762654
"1002",1089,0,26,12,11,19.8708631321885,21.8221620226184
"1003",1089,0,1,10,5,4.23037164729215,9.80525722288161
"1004",1089,0,8,9,4.1,1.00039778442831,5.49051618248656
"1005",1089,0,16,9,12,20.3199408665342,15.0932855267284
"1006",1089,0,9,20,5,6.96248490884714,39.3681749227167
"1007",1089,0,17,16.9,9,15.9216010965276,33.7318788149742
"1008",1089,0,10,16,6,9.82146439776778,28.2890510829273
"1009",1089,0,14,10,12,21.1528089781298,17.4592916410979
"1010",1089,0,25,11,12,21.8221620226184,19.8708631321885
"1011",1089,0,24,10,10,16.09,16.09
"1012",1089,0,18,3.5,17,27.8478184973867,5.03351596618004
"1013",1089,0,22,14,10,18.1745230137677,26.3978794631435
"1014",1089,0,15,14,10,18.1745230137677,26.3978794631435
"1015",1089,0,12,10,8,11.209452528754,14.0666480904738
"1016",1089,0,21,12,14,27.3789698657859,22.8491307534419
"1017",1089,0,23,10,16,31.8252114550411,18.2356941180092
"1018",1089,0,20,22.2,12,18.1475667361366,49.9934903699785
"1019",1089,0,11,12,7,10.4979694281521,18.1636594420217
"1020",1089,0,19,14.1,10,18.1931155003549,26.6649173519499
"1021",1090,0,9,26,12,12.2406496371006,61.5122807050617
"1022",1090,0,7,26,12,12.2406496371006,61.5122807050617
"1023",1090,0,6,26,22,32.5245923618953,50.7838101150159
"1024",1090,0,8,0,12,5.46594984235564,-4.15032755015476
"1025",1090,0,30,24.5,10,11.198811441383,56.9247273567783
"1026",1090,0,29,22,24.5,46.8861962405332,35.8662109770103
"1027",1090,0,10,12,10,17.4592916410979,21.1528089781298
"1028",1090,0,4,26,10,8.73064561279314,61.6957940177862
"1029",1090,0,28,22,22,40.618,40.618
"1030",1090,0,3,10,16,31.8252114550411,18.2356941180092
"1031",1090,0,26,22,24,45.609774304066,36.8983263151618
"1032",1090,0,5,26,12,12.2406496371006,61.5122807050617
"1033",1090,0,11,0,12,5.46594984235564,-4.15032755015476
"1034",1090,0,1,28,16,15.3619498423557,65.1216724498452
"1035",1090,0,12,0,12,5.46594984235564,-4.15032755015476
"1036",1090,0,17,0,24,45.4933139325294,-3.84682476372583
"1037",1090,0,2,14,16,32.7451307534419,27.3789698657859
"1038",1090,0,14,26,4,-0.705797418826141,58.3219723453902
"1039",1090,0,27,26,22,32.5245923618953,50.7838101150159
"1040",1090,0,25,24,22,36.8983263151618,45.609774304066
"1041",1090,0,13,0,24,45.4933139325294,-3.84682476372583
"1042",1090,0,22,26,20,28.1032808031687,54.2376247698816
"1043",1090,0,16,0,4,-17.5737294134168,-17.433868109672
"1044",1090,0,15,0,12,5.46594984235564,-4.15032755015476
"1045",1090,0,19,26,24,37.1281654275057,46.6759351917221
"1046",1090,0,18,26,24,37.1281654275057,46.6759351917221
"1047",1090,0,23,0,24,45.4933139325294,-3.84682476372583
"1048",1090,0,21,24,20,32.2829141372073,48.8694883397039
"1049",1090,0,24,24,14,19.5302466446471,54.7242688360479
"1050",1090,0,20,24,24,41.696,41.696
"1051",1091,0,11,12,0,-4.15032755015476,5.46594984235564
"1052",1091,0,12,12,0,-4.15032755015476,5.46594984235564
"1053",1091,0,7,12,26,61.5122807050617,12.2406496371006
"1054",1091,0,8,12,0,-4.15032755015476,5.46594984235564
"1055",1091,0,4,10,26,61.6957940177862,8.73064561279314
"1056",1091,0,30,10,24.5,56.9247273567783,11.198811441383
"1057",1091,0,6,22,26,50.7838101150159,32.5245923618953
"1058",1091,0,14,4,26,58.3219723453902,-0.705797418826141
"1059",1091,0,10,10,12,21.1528089781298,17.4592916410979
"1060",1091,0,13,24,0,-3.84682476372583,45.4933139325294
"1061",1091,0,5,12,26,61.5122807050617,12.2406496371006
"1062",1091,0,29,24.5,22,35.8662109770103,46.8861962405332
"1063",1091,0,9,12,26,61.5122807050617,12.2406496371006
"1064",1091,0,15,12,0,-4.15032755015476,5.46594984235564
"1065",1091,0,28,22,22,40.618,40.618
"1066",1091,0,27,22,26,50.7838101150159,32.5245923618953
"1067",1091,0,3,16,10,18.2356941180092,31.8252114550411
"1068",1091,0,19,24,26,46.6759351917221,37.1281654275057
"1069",1091,0,22,20,26,54.2376247698816,28.1032808031687
"1070",1091,0,16,4,0,-17.433868109672,-17.5737294134168
"1071",1091,0,2,16,14,27.3789698657859,32.7451307534419
"1072",1091,0,26,24,22,36.8983263151618,45.609774304066
"1073",1091,0,18,24,26,46.6759351917221,37.1281654275057
"1074",1091,0,23,24,0,-3.84682476372583,45.4933139325294
"1075",1091,0,25,22,24,45.609774304066,36.8983263151618
"1076",1091,0,17,24,0,-3.84682476372583,45.4933139325294
"1077",1091,0,1,16,28,65.1216724498452,15.3619498423557
"1078",1091,0,20,24,24,41.696,41.696
"1079",1091,0,21,20,24,48.8694883397039,32.2829141372073
"1080",1091,0,24,14,24,54.7242688360479,19.5302466446471
"1081",1092,0,11,0.5,0.9,-24.275646968198,-24.1529390070329
"1082",1092,0,10,0.1,0.8,-25.6809128419267,-25.4295848322179
"1083",1092,0,6,16,16,32.224,32.224
"1084",1092,0,9,6,0.2,-12.6861240667435,-11.5549897255507
"1085",1092,0,12,1.1,0.8,-22.8492788992403,-22.925628836827
"1086",1092,0,13,2,0.9,-20.1949020178189,-20.3598575448647
"1087",1092,0,8,0.1,0.6,-26.1894088702122,-25.999434841086
"1088",1092,0,4,6,-1,-15.333395843152,-14.8463715713074
"1089",1092,0,5,1,0.8,-23.1250841154892,-23.1780748783186
"1090",1092,0,30,2.5,8,-0.478492713156524,-4.02349635393322
"1091",1092,0,14,2.5,0.5,-19.8868191425359,-20.1658302382363
"1092",1092,0,7,18,0.1,-0.890878711461758,24.8681485631568
"1093",1092,0,28,2.9,0.6,-18.6457177131084,-18.8463592179628
"1094",1092,0,29,2.5,7,-3.21435704475022,-5.64438357040903
"1095",1092,0,3,10,6,6.5111665643918,11.3892359125194
"1096",1092,0,26,2.7,0.7,-18.9006352313015,-19.0960141494707
"1097",1092,0,15,2.5,0.6,-19.6449006461976,-19.8900985449493
"1098",1092,0,27,2.8,0.9,-18.1689385726886,-18.2949606184583
"1099",1092,0,2,10,0.4,-5.6744029192003,0.412881186208859
"1100",1092,0,1,28,2,-6.5735434450149,63.1865480945135
"1101",1092,0,22,2.9,0.1,-19.8410486261665,-20.231664160147
"1102",1092,0,23,2.7,0.2,-20.1030969286763,-20.4779958537803
"1103",1092,0,16,4,0.9,-15.3262114855215,-15.1429367767837
"1104",1092,0,21,2.5,0.4,-20.128281985107,-20.4431970821944
"1105",1092,0,17,2.5,0.5,-19.8868191425359,-20.1658302382363
"1106",1092,0,19,2.5,6,-5.90465599962296,-7.4287858539919
"1107",1092,0,24,2.5,0.4,-20.128281985107,-20.4431970821944
"1108",1092,0,25,3,0.6,-18.4000098565138,-18.5842852517981
"1109",1092,0,20,3.9,0.6,-16.2622209273605,-16.2051151367918
"1110",1092,0,18,3,0.4,-18.8785386799425,-19.1325312735625
"1111",1093,0,13,0.9,2,-20.3598575448647,-20.1949020178189
"1112",1093,0,11,0.9,0.5,-24.1529390070329,-24.275646968198
"1113",1093,0,6,16,16,32.224,32.224
"1114",1093,0,7,0.1,18,24.8681485631568,-0.890878711461758
"1115",1093,0,12,0.8,1.1,-22.925628836827,-22.8492788992403
"1116",1093,0,14,0.5,2.5,-20.1658302382363,-19.8868191425359
"1117",1093,0,10,0.8,0.1,-25.4295848322179,-25.6809128419267
"1118",1093,0,15,0.6,2.5,-19.8900985449493,-19.6449006461976
"1119",1093,0,8,0.6,0.1,-25.999434841086,-26.1894088702122
"1120",1093,0,9,0.2,6,-11.5549897255507,-12.6861240667435
"1121",1093,0,30,8,2.5,-4.02349635393322,-0.478492713156524
"1122",1093,0,29,7,2.5,-5.64438357040903,-3.21435704475022
"1123",1093,0,4,-1,6,-14.8463715713074,-15.333395843152
"1124",1093,0,16,0.9,4,-15.1429367767837,-15.3262114855215
"1125",1093,0,5,0.8,1,-23.1780748783186,-23.1250841154892
"1126",1093,0,28,0.6,2.9,-18.8463592179628,-18.6457177131084
"1127",1093,0,2,0.4,10,0.412881186208859,-5.6744029192003
"1128",1093,0,3,6,10,11.3892359125194,6.5111665643918
"1129",1093,0,24,0.4,2.5,-20.4431970821944,-20.128281985107
"1130",1093,0,17,0.5,2.5,-20.1658302382363,-19.8868191425359
"1131",1093,0,1,2,28,63.1865480945135,-6.5735434450149
"1132",1093,0,26,0.7,2.7,-19.0960141494707,-18.9006352313015
"1133",1093,0,27,0.9,2.8,-18.2949606184583,-18.1689385726886
"1134",1093,0,23,0.2,2.7,-20.4779958537803,-20.1030969286763
"1135",1093,0,18,0.4,3,-19.1325312735625,-18.8785386799425
"1136",1093,0,19,6,2.5,-7.4287858539919,-5.90465599962296
"1137",1093,0,22,0.1,2.9,-20.231664160147,-19.8410486261665
"1138",1093,0,25,0.6,3,-18.5842852517981,-18.4000098565138
"1139",1093,0,21,0.4,2.5,-20.4431970821944,-20.128281985107
"1140",1093,0,20,0.6,3.9,-16.2051151367918,-16.2622209273605
"1141",1094,0,7,18,0,-1.05530494901324,24.6594551064652
"1142",1094,0,10,8,12,19.3235576878315,12.7728447890797
"1143",1094,0,11,8,10,14.0666480904738,11.209452528754
"1144",1094,0,30,14,14,27.706,27.706
"1145",1094,0,14,12,12,22.328,22.328
"1146",1094,0,6,16,18,37.251291641098,31.0488089781299
"1147",1094,0,8,14,16,32.7451307534419,27.3789698657859
"1148",1094,0,13,18,22,46.0951665643918,31.1812359125194
"1149",1094,0,5,6,18,34.2868458201642,9.61677647203666
"1150",1094,0,29,18,14,26.3978794631435,37.9665230137677
"1151",1094,0,15,16,6,9.82146439776778,28.2890510829273
"1152",1094,0,9,18,22,46.0951665643918,31.1812359125194
"1153",1094,0,12,0,12,5.46594984235564,-4.15032755015476
"1154",1094,0,28,18,16,31.0488089781299,37.251291641098
"1155",1094,0,4,18,11,19.7632255160713,37.8130070694693
"1156",1094,0,3,12,16,32.6122012384556,22.7162012384556
"1157",1094,0,16,2,8,-1.58471919683134,-5.13837523011844
"1158",1094,0,22,18,16,31.0488089781299,37.251291641098
"1159",1094,0,2,28,28,41.272,41.272
"1160",1094,0,26,14,12,22.8491307534419,27.3789698657859
"1161",1094,0,18,18,20,40.897452528754,33.8586480904738
"1162",1094,0,21,14,14,27.706,27.706
"1163",1094,0,17,20,16,29.2195576878315,42.4608447890797
"1164",1094,0,25,12,16,32.6122012384556,22.7162012384556
"1165",1094,0,1,0,22,38.3664328169575,-2.26225789039343
"1166",1094,0,27,14,12,22.8491307534419,27.3789698657859
"1167",1094,0,23,12,14,27.3789698657859,22.8491307534419
"1168",1094,0,24,16,14,27.3789698657859,32.7451307534419
"1169",1094,0,19,12,18,38.0276941180092,21.9292114550411
"1170",1094,0,20,14,20,43.3701767809773,24.762728792073
"1171",1095,0,11,10,8,11.209452528754,14.0666480904738
"1172",1095,0,7,0,18,24.6594551064652,-1.05530494901324
"1173",1095,0,10,12,8,12.7728447890797,19.3235576878315
"1174",1095,0,8,16,14,27.3789698657859,32.7451307534419
"1175",1095,0,13,22,18,31.1812359125194,46.0951665643918
"1176",1095,0,12,12,0,-4.15032755015476,5.46594984235564
"1177",1095,0,16,8,2,-5.13837523011844,-1.58471919683134
"1178",1095,0,15,6,16,28.2890510829273,9.82146439776778
"1179",1095,0,9,22,18,31.1812359125194,46.0951665643918
"1180",1095,0,18,20,18,33.8586480904738,40.897452528754
"1181",1095,0,6,18,16,31.0488089781299,37.251291641098
"1182",1095,0,4,11,18,37.8130070694693,19.7632255160713
"1183",1095,0,17,16,20,42.4608447890797,29.2195576878315
"1184",1095,0,29,14,18,37.9665230137677,26.3978794631435
"1185",1095,0,14,12,12,22.328,22.328
"1186",1095,0,19,18,12,21.9292114550411,38.0276941180092
"1187",1095,0,30,14,14,27.706,27.706
"1188",1095,0,20,20,14,24.762728792073,43.3701767809773
"1189",1095,0,26,12,14,27.3789698657859,22.8491307534419
"1190",1095,0,5,18,6,9.61677647203666,34.2868458201642
"1191",1095,0,28,16,18,37.251291641098,31.0488089781299
"1192",1095,0,3,16,12,22.7162012384556,32.6122012384556
"1193",1095,0,27,12,14,27.3789698657859,22.8491307534419
"1194",1095,0,21,14,14,27.706,27.706
"1195",1095,0,2,28,28,41.272,41.272
"1196",1095,0,1,22,0,-2.26225789039343,38.3664328169575
"1197",1095,0,23,14,12,22.8491307534419,27.3789698657859
"1198",1095,0,25,16,12,22.7162012384556,32.6122012384556
"1199",1095,0,24,14,16,32.7451307534419,27.3789698657859
"1200",1095,0,22,16,18,37.251291641098,31.0488089781299
"1201",1096,0,12,10,3,-0.194522056744278,6.14675464228485
"1202",1096,0,20,2,7,-4.34484610582852,-6.78352502399772
"1203",1096,0,11,18,6,9.61677647203666,34.2868458201642
"1204",1096,0,8,22,10,14.4948458201642,49.2007764720366
"1205",1096,0,10,4,5,-5.2576195307796,-5.74535531441345
"1206",1096,0,19,6,9,8.73207886930811,5.38714752395444
"1207",1096,0,16,2,6,-7.05940763810473,-8.59218988498406
"1208",1096,0,9,8,12,19.3235576878315,12.7728447890797
"1209",1096,0,13,0,7,-9.27559001790932,-11.2261773965501
"1210",1096,0,7,16,9,16.0637886228674,31.1864439626732
"1211",1096,0,6,10,14,26.3978794631435,18.1745230137677
"1212",1096,0,17,4,11,10.8575361956829,3.05269638985766
"1213",1096,0,21,12,8,12.7728447890797,19.3235576878315
"1214",1096,0,14,18,10,17.6428049538224,37.4348049538224
"1215",1096,0,22,8,6,4.09961341641002,6.12048720281778
"1216",1096,0,15,10,9,13.6269435760165,15.1600815787904
"1217",1096,0,23,4,9,5.30355611331157,0.774072756862193
"1218",1096,0,30,2,9,1.22097308888679,-3.65674050334622
"1219",1096,0,5,18,12,21.9292114550411,38.0276941180092
"1220",1096,0,4,26,10,8.73064561279314,61.6957940177862
"1221",1096,0,3,14,15,30.2027826883605,27.6242424664465
"1222",1096,0,18,20,8,12.4858111461005,42.1738111461004
"1223",1096,0,28,2,6,-7.05940763810473,-8.59218988498406
"1224",1096,0,29,2,4,-12.3518345724943,-12.7000648082779
"1225",1096,0,2,12,10,17.4592916410979,21.1528089781298
"1226",1096,0,26,20,12,20.4881614031983,43.6254485044466
"1227",1096,0,24,0,10,-0.567362231913221,-6.49012228739172
"1228",1096,0,27,4,11,10.8575361956829,3.05269638985766
"1229",1096,0,25,16,11,20.4531649898719,32.3004638803019
"1230",1096,0,1,10,8,11.209452528754,14.0666480904738
"1231",1097,0,13,7,0,-11.2261773965501,-9.27559001790932
"1232",1097,0,11,6,18,34.2868458201642,9.61677647203666
"1233",1097,0,20,7,2,-6.78352502399772,-4.34484610582852
"1234",1097,0,7,9,16,31.1864439626732,16.0637886228674
"1235",1097,0,10,5,4,-5.74535531441345,-5.2576195307796
"1236",1097,0,9,12,8,12.7728447890797,19.3235576878315
"1237",1097,0,12,3,10,6.14675464228485,-0.194522056744278
"1238",1097,0,14,10,18,37.4348049538224,17.6428049538224
"1239",1097,0,16,6,2,-8.59218988498406,-7.05940763810473
"1240",1097,0,19,9,6,5.38714752395444,8.73207886930811
"1241",1097,0,18,8,20,42.1738111461004,12.4858111461005
"1242",1097,0,21,8,12,19.3235576878315,12.7728447890797
"1243",1097,0,6,14,10,18.1745230137677,26.3978794631435
"1244",1097,0,8,10,22,49.2007764720366,14.4948458201642
"1245",1097,0,17,11,4,3.05269638985766,10.8575361956829
"1246",1097,0,28,6,2,-8.59218988498406,-7.05940763810473
"1247",1097,0,5,12,18,38.0276941180092,21.9292114550411
"1248",1097,0,15,9,10,15.1600815787904,13.6269435760165
"1249",1097,0,27,11,4,3.05269638985766,10.8575361956829
"1250",1097,0,23,9,4,0.774072756862193,5.30355611331157
"1251",1097,0,1,8,10,14.0666480904738,11.209452528754
"1252",1097,0,22,6,8,6.12048720281778,4.09961341641002
"1253",1097,0,4,10,26,61.6957940177862,8.73064561279314
"1254",1097,0,26,12,20,43.6254485044466,20.4881614031983
"1255",1097,0,30,9,2,-3.65674050334622,1.22097308888679
"1256",1097,0,3,15,14,27.6242424664465,30.2027826883605
"1257",1097,0,25,11,16,32.3004638803019,20.4531649898719
"1258",1097,0,29,4,2,-12.7000648082779,-12.3518345724943
"1259",1097,0,2,10,12,21.1528089781298,17.4592916410979
"1260",1097,0,24,10,0,-6.49012228739172,-0.567362231913221
"1261",1098,0,22,26,26,41.914,41.914
"1262",1098,0,6,18,18,35.882,35.882
"1263",1098,0,10,20,0,-1.3317512854892,31.4218132082695
"1264",1098,0,13,10,0,-6.49012228739172,-0.567362231913221
"1265",1098,0,5,18,28,62.7818777126083,19.2246377680868
"1266",1098,0,14,20,18,33.8586480904738,40.897452528754
"1267",1098,0,15,20,22,43.68361341641,35.8084872028178
"1268",1098,0,11,20,2,1.84924706208246,35.0909030953695
"1269",1098,0,12,6,16,28.2890510829273,9.82146439776778
"1270",1098,0,21,26,28,46.8820960793781,36.4980045398497
"1271",1098,0,23,26,2,-3.48675541559823,55.8892445844018
"1272",1098,0,19,24,24,41.696,41.696
"1273",1098,0,20,24,28,51.838131890328,31.9062705865832
"1274",1098,0,28,20,14,24.762728792073,43.3701767809773
"1275",1098,0,30,14,0,-2.46459308134602,11.6815234235083
"1276",1098,0,7,22,6,7.24521981528965,46.8292198152897
"1277",1098,0,8,18,24,51.4751421069135,27.8497634661367
"1278",1098,0,9,24,14,19.5302466446471,54.7242688360479
"1279",1098,0,18,24,24,41.696,41.696
"1280",1098,0,29,18,24,51.4751421069135,27.8497634661367
"1281",1098,0,16,20,24,48.8694883397039,32.2829141372073
"1282",1098,0,17,24,20,32.2829141372073,48.8694883397039
"1283",1098,0,26,26,8,5.40290309536954,61.2252470620825
"1284",1098,0,1,28,0,-8.97813931567535,60.2938606843246
"1285",1098,0,24,26,26,41.914,41.914
"1286",1098,0,27,10,24,55.3571544914695,11.9397758506928
"1287",1098,0,25,26,28,46.8820960793781,36.4980045398497
"1288",1098,0,4,18,10,17.6428049538224,37.4348049538224
"1289",1098,0,3,16,2,2.13628070506175,22.1366496371006
"1290",1098,0,2,0,14,11.6815234235083,-2.46459308134602
"1291",1099,0,1,0,28,60.2938606843246,-8.97813931567535
"1292",1099,0,27,24,10,11.9397758506928,55.3571544914695
"1293",1099,0,4,10,18,37.4348049538224,17.6428049538224
"1294",1099,0,30,0,14,11.6815234235083,-2.46459308134602
"1295",1099,0,7,6,22,46.8292198152897,7.24521981528965
"1296",1099,0,10,0,20,31.4218132082695,-1.3317512854892
"1297",1099,0,11,2,20,35.0909030953695,1.84924706208246
"1298",1099,0,13,0,10,-0.567362231913221,-6.49012228739172
"1299",1099,0,14,18,20,40.897452528754,33.8586480904738
"1300",1099,0,16,24,20,32.2829141372073,48.8694883397039
"1301",1099,0,19,24,24,41.696,41.696
"1302",1099,0,20,28,24,31.9062705865832,51.838131890328
"1303",1099,0,22,26,26,41.914,41.914
"1304",1099,0,23,2,26,55.8892445844018,-3.48675541559823
"1305",1099,0,2,14,0,-2.46459308134602,11.6815234235083
"1306",1099,0,28,14,20,43.3701767809773,24.762728792073
"1307",1099,0,5,28,18,19.2246377680868,62.7818777126083
"1308",1099,0,6,18,18,35.882,35.882
"1309",1099,0,8,24,18,27.8497634661367,51.4751421069135
"1310",1099,0,9,14,24,54.7242688360479,19.5302466446471
"1311",1099,0,12,16,6,9.82146439776778,28.2890510829273
"1312",1099,0,21,28,26,36.4980045398497,46.8820960793781
"1313",1099,0,15,22,20,35.8084872028178,43.68361341641
"1314",1099,0,17,20,24,48.8694883397039,32.2829141372073
"1315",1099,0,18,24,24,41.696,41.696
"1316",1099,0,29,24,18,27.8497634661367,51.4751421069135
"1317",1099,0,26,8,26,61.2252470620825,5.40290309536954
"1318",1099,0,24,26,26,41.914,41.914
"1319",1099,0,3,2,16,22.1366496371006,2.13628070506175
"1320",1099,0,25,28,26,36.4980045398497,46.8820960793781
